Item Index,Item Name,File,Offset,Value (HEX),Value,Notes
132,Mighty Shield,btltbl.bin,249E,00 00,0,Sell Price
132,Mighty Shield,btltbl.bin,24A0,D0 F2,62160,???
132,Mighty Shield,btltbl.bin,24A2,00 00,0,???
132,Mighty Shield,btltbl.bin,24A4,B1 06 00 00,1713,Sort Order
133,Seven Elements,btltbl.bin,24A8,A3 00,163,Item Name
133,Seven Elements,btltbl.bin,24AA,04,4,Item Icon
133,Seven Elements,btltbl.bin,24AB,08,8,???
133,Seven Elements,btltbl.bin,24AC,00 00,0,???
133,Seven Elements,btltbl.bin,24AE,0F 00,15,???
133,Seven Elements,btltbl.bin,24B0,00 00,0,Buy Price
133,Seven Elements,btltbl.bin,24B2,2C 01,300,Sell Price
133,Seven Elements,btltbl.bin,24B4,F0 F2,62192,???
133,Seven Elements,btltbl.bin,24B6,00 00,0,???
133,Seven Elements,btltbl.bin,24B8,B2 06 00 00,1714,Sort Order
134,Unused (Goofy),btltbl.bin,24BC,A4 00,164,Item Name
134,Unused (Goofy),btltbl.bin,24BE,04,4,Item Icon
134,Unused (Goofy),btltbl.bin,24BF,08,8,???
134,Unused (Goofy),btltbl.bin,24C0,00 00,0,???
134,Unused (Goofy),btltbl.bin,24C2,01 00,1,???
134,Unused (Goofy),btltbl.bin,24C4,00 00,0,Buy Price
134,Unused (Goofy),btltbl.bin,24C6,00 00,0,Sell Price
134,Unused (Goofy),btltbl.bin,24C8,40 CC,52288,???
134,Unused (Goofy),btltbl.bin,24CA,00 00,0,???
134,Unused (Goofy),btltbl.bin,24CC,10 27 00 00,10000,Sort Order
135,Spear,btltbl.bin,24D0,A5 00,165,Item Name
135,Spear,btltbl.bin,24D2,05,5,Item Icon
135,Spear,btltbl.bin,24D3,08,8,???
135,Spear,btltbl.bin,24D4,00 00,0,???
135,Spear,btltbl.bin,24D6,01 00,1,???
135,Spear,btltbl.bin,24D8,00 00,0,Buy Price
135,Spear,btltbl.bin,24DA,00 00,0,Sell Price
135,Spear,btltbl.bin,24DC,20 F3,62240,???
135,Spear,btltbl.bin,24DE,00 00,0,???
135,Spear,btltbl.bin,24E0,10 27 00 00,10000,Sort Order
136,No Weapon,btltbl.bin,24E4,A6 00,166,Item Name
136,No Weapon,btltbl.bin,24E6,06,6,Item Icon
136,No Weapon,btltbl.bin,24E7,08,8,???
136,No Weapon,btltbl.bin,24E8,00 00,0,???
136,No Weapon,btltbl.bin,24EA,01 00,1,???
136,No Weapon,btltbl.bin,24EC,00 00,0,Buy Price
136,No Weapon,btltbl.bin,24EE,00 00,0,Sell Price
136,No Weapon,btltbl.bin,24F0,40 CC,52288,???
136,No Weapon,btltbl.bin,24F2,00 00,0,???
136,No Weapon,btltbl.bin,24F4,10 27 00 00,10000,Sort Order
137,Genie,btltbl.bin,24F8,A7 00,167,Item Name
137,Genie,btltbl.bin,24FA,07,7,Item Icon
137,Genie,btltbl.bin,24FB,08,8,???
137,Genie,btltbl.bin,24FC,00 00,0,???
137,Genie,btltbl.bin,24FE,01 00,1,???
137,Genie,btltbl.bin,2500,00 00,0,Buy Price
137,Genie,btltbl.bin,2502,00 00,0,Sell Price
137,Genie,btltbl.bin,2504,48 F3,62280,???
137,Genie,btltbl.bin,2506,00 00,0,???
137,Genie,btltbl.bin,2508,10 27 00 00,10000,Sort Order
138,No Weapon,btltbl.bin,250C,A8 00,168,Item Name
138,No Weapon,btltbl.bin,250E,08,8,Item Icon
138,No Weapon,btltbl.bin,250F,08,8,???
138,No Weapon,btltbl.bin,2510,00 00,0,???
138,No Weapon,btltbl.bin,2512,01 00,1,???
138,No Weapon,btltbl.bin,2514,00 00,0,Buy Price
138,No Weapon,btltbl.bin,2516,00 00,0,Sell Price
138,No Weapon,btltbl.bin,2518,40 CC,52288,???
138,No Weapon,btltbl.bin,251A,00 00,0,???
138,No Weapon,btltbl.bin,251C,10 27 00 00,10000,Sort Order
139,No Weapon,btltbl.bin,2520,A9 00,169,Item Name
139,No Weapon,btltbl.bin,2522,09,9,Item Icon
139,No Weapon,btltbl.bin,2523,08,8,???
139,No Weapon,btltbl.bin,2524,00 00,0,???
139,No Weapon,btltbl.bin,2526,01 00,1,???
139,No Weapon,btltbl.bin,2528,00 00,0,Buy Price
139,No Weapon,btltbl.bin,252A,00 00,0,Sell Price
139,No Weapon,btltbl.bin,252C,40 CC,52288,???
139,No Weapon,btltbl.bin,252E,00 00,0,???
139,No Weapon,btltbl.bin,2530,10 27 00 00,10000,Sort Order
140,Tinker Bell,btltbl.bin,2534,AA 00,170,Item Name
140,Tinker Bell,btltbl.bin,2536,0A,10,Item Icon
140,Tinker Bell,btltbl.bin,2537,08,8,???
140,Tinker Bell,btltbl.bin,2538,00 00,0,???
140,Tinker Bell,btltbl.bin,253A,01 00,1,???
140,Tinker Bell,btltbl.bin,253C,00 00,0,Buy Price
140,Tinker Bell,btltbl.bin,253E,00 00,0,Sell Price
140,Tinker Bell,btltbl.bin,2540,68 F3,62312,???
140,Tinker Bell,btltbl.bin,2542,00 00,0,???
140,Tinker Bell,btltbl.bin,2544,10 27 00 00,10000,Sort Order
141,Claws,btltbl.bin,2548,AB 00,171,Item Name
141,Claws,btltbl.bin,254A,0B,11,Item Icon
141,Claws,btltbl.bin,254B,08,8,???
141,Claws,btltbl.bin,254C,00 00,0,???
141,Claws,btltbl.bin,254E,01 00,1,???
141,Claws,btltbl.bin,2550,00 00,0,Buy Price
141,Claws,btltbl.bin,2552,00 00,0,Sell Price
141,Claws,btltbl.bin,2554,40 CC,52288,???
141,Claws,btltbl.bin,2556,00 00,0,???
141,Claws,btltbl.bin,2558,10 27 00 00,10000,Sort Order
142,Tent,btltbl.bin,255C,AC 00,172,Item Name
142,Tent,btltbl.bin,255E,0C,12,Item Icon
142,Tent,btltbl.bin,255F,06,6,???
142,Tent,btltbl.bin,2560,01 00,1,???
142,Tent,btltbl.bin,2562,FF 00,255,???
142,Tent,btltbl.bin,2564,FA 00,250,Buy Price
142,Tent,btltbl.bin,2566,32 00,50,Sell Price
142,Tent,btltbl.bin,2568,98 F3,62360,???
142,Tent,btltbl.bin,256A,00 00,0,???
142,Tent,btltbl.bin,256C,65 00 00 00,101,Sort Order
143,Camping Set,btltbl.bin,2570,AD 00,173,Item Name
143,Camping Set,btltbl.bin,2572,0C,12,Item Icon
143,Camping Set,btltbl.bin,2573,06,6,???
143,Camping Set,btltbl.bin,2574,01 00,1,???
143,Camping Set,btltbl.bin,2576,03 00,3,???
143,Camping Set,btltbl.bin,2578,F4 01,500,Buy Price
143,Camping Set,btltbl.bin,257A,64 00,100,Sell Price
143,Camping Set,btltbl.bin,257C,C8 F3,62408,???
143,Camping Set,btltbl.bin,257E,00 00,0,???
143,Camping Set,btltbl.bin,2580,66 00 00 00,102,Sort Order
144,Cottage,btltbl.bin,2584,AE 00,174,Item Name
144,Cottage,btltbl.bin,2586,0C,12,Item Icon
144,Cottage,btltbl.bin,2587,07,7,???
144,Cottage,btltbl.bin,2588,01 00,1,???
144,Cottage,btltbl.bin,258A,FF 00,255,???
144,Cottage,btltbl.bin,258C,00 00,0,Buy Price
144,Cottage,btltbl.bin,258E,96 00,150,Sell Price
144,Cottage,btltbl.bin,2590,08 F4,62472,???
144,Cottage,btltbl.bin,2592,00 00,0,???
144,Cottage,btltbl.bin,2594,67 00 00 00,103,Sort Order
145,C04,btltbl.bin,2598,AF 00,175,Item Name
145,C04,btltbl.bin,259A,0C,12,Item Icon
145,C04,btltbl.bin,259B,06,6,???
145,C04,btltbl.bin,259C,00 00,0,???
145,C04,btltbl.bin,259E,00 00,0,???
145,C04,btltbl.bin,25A0,00 00,0,Buy Price
145,C04,btltbl.bin,25A2,00 00,0,Sell Price
145,C04,btltbl.bin,25A4,40 CC,52288,???
145,C04,btltbl.bin,25A6,00 00,0,???
145,C04,btltbl.bin,25A8,10 27 00 00,10000,Sort Order
146,C05,btltbl.bin,25AC,B0 00,176,Item Name
146,C05,btltbl.bin,25AE,0C,12,Item Icon
146,C05,btltbl.bin,25AF,06,6,???
146,C05,btltbl.bin,25B0,00 00,0,???
146,C05,btltbl.bin,25B2,00 00,0,???
146,C05,btltbl.bin,25B4,00 00,0,Buy Price
146,C05,btltbl.bin,25B6,00 00,0,Sell Price
146,C05,btltbl.bin,25B8,40 CC,52288,???
146,C05,btltbl.bin,25BA,00 00,0,???
146,C05,btltbl.bin,25BC,10 27 00 00,10000,Sort Order
147,C06,btltbl.bin,25C0,B1 00,177,Item Name
147,C06,btltbl.bin,25C2,0C,12,Item Icon
147,C06,btltbl.bin,25C3,06,6,???
147,C06,btltbl.bin,25C4,00 00,0,???
147,C06,btltbl.bin,25C6,00 00,0,???
147,C06,btltbl.bin,25C8,00 00,0,Buy Price
147,C06,btltbl.bin,25CA,00 00,0,Sell Price
147,C06,btltbl.bin,25CC,40 CC,52288,???
147,C06,btltbl.bin,25CE,00 00,0,???
147,C06,btltbl.bin,25D0,10 27 00 00,10000,Sort Order
148,C07,btltbl.bin,25D4,B2 00,178,Item Name
148,C07,btltbl.bin,25D6,0C,12,Item Icon
148,C07,btltbl.bin,25D7,06,6,???
148,C07,btltbl.bin,25D8,00 00,0,???
148,C07,btltbl.bin,25DA,00 00,0,???
148,C07,btltbl.bin,25DC,00 00,0,Buy Price
148,C07,btltbl.bin,25DE,00 00,0,Sell Price
148,C07,btltbl.bin,25E0,40 CC,52288,???
148,C07,btltbl.bin,25E2,00 00,0,???
148,C07,btltbl.bin,25E4,10 27 00 00,10000,Sort Order
149,Ansem's Report 11,btltbl.bin,25E8,B3 00,179,Item Name
149,Ansem's Report 11,btltbl.bin,25EA,0D,13,Item Icon
149,Ansem's Report 11,btltbl.bin,25EB,03,3,???
149,Ansem's Report 11,btltbl.bin,25EC,00 00,0,???
149,Ansem's Report 11,btltbl.bin,25EE,00 00,0,???
149,Ansem's Report 11,btltbl.bin,25F0,00 00,0,Buy Price
149,Ansem's Report 11,btltbl.bin,25F2,00 00,0,Sell Price
149,Ansem's Report 11,btltbl.bin,25F4,40 CC,52288,???
149,Ansem's Report 11,btltbl.bin,25F6,00 00,0,???
149,Ansem's Report 11,btltbl.bin,25F8,96 0A 00 00,2710,Sort Order
150,Ansem's Report 12,btltbl.bin,25FC,B4 00,180,Item Name
150,Ansem's Report 12,btltbl.bin,25FE,0D,13,Item Icon
150,Ansem's Report 12,btltbl.bin,25FF,03,3,???
150,Ansem's Report 12,btltbl.bin,2600,00 00,0,???
150,Ansem's Report 12,btltbl.bin,2602,00 00,0,???
150,Ansem's Report 12,btltbl.bin,2604,00 00,0,Buy Price
150,Ansem's Report 12,btltbl.bin,2606,00 00,0,Sell Price
150,Ansem's Report 12,btltbl.bin,2608,40 CC,52288,???
150,Ansem's Report 12,btltbl.bin,260A,00 00,0,???
150,Ansem's Report 12,btltbl.bin,260C,97 0A 00 00,2711,Sort Order
151,Ansem's Report 13,btltbl.bin,2610,B5 00,181,Item Name
151,Ansem's Report 13,btltbl.bin,2612,0D,13,Item Icon
151,Ansem's Report 13,btltbl.bin,2613,03,3,???
151,Ansem's Report 13,btltbl.bin,2614,00 00,0,???
151,Ansem's Report 13,btltbl.bin,2616,00 00,0,???
151,Ansem's Report 13,btltbl.bin,2618,00 00,0,Buy Price
151,Ansem's Report 13,btltbl.bin,261A,00 00,0,Sell Price
151,Ansem's Report 13,btltbl.bin,261C,40 CC,52288,???
151,Ansem's Report 13,btltbl.bin,261E,00 00,0,???
151,Ansem's Report 13,btltbl.bin,2620,98 0A 00 00,2712,Sort Order
152,Power Up,btltbl.bin,2624,B6 00,182,Item Name
152,Power Up,btltbl.bin,2626,0C,12,Item Icon
152,Power Up,btltbl.bin,2627,07,7,???
152,Power Up,btltbl.bin,2628,00 00,0,???
152,Power Up,btltbl.bin,262A,01 00,1,???
152,Power Up,btltbl.bin,262C,00 00,0,Buy Price
152,Power Up,btltbl.bin,262E,32 00,50,Sell Price
152,Power Up,btltbl.bin,2630,38 F4,62520,???
152,Power Up,btltbl.bin,2632,00 00,0,???
152,Power Up,btltbl.bin,2634,6F 00 00 00,111,Sort Order
153,Defense Up,btltbl.bin,2638,B7 00,183,Item Name
153,Defense Up,btltbl.bin,263A,0C,12,Item Icon
153,Defense Up,btltbl.bin,263B,07,7,???
153,Defense Up,btltbl.bin,263C,00 00,0,???
153,Defense Up,btltbl.bin,263E,01 00,1,???
153,Defense Up,btltbl.bin,2640,00 00,0,Buy Price
153,Defense Up,btltbl.bin,2642,32 00,50,Sell Price
153,Defense Up,btltbl.bin,2644,60 F4,62560,???
153,Defense Up,btltbl.bin,2646,00 00,0,???
153,Defense Up,btltbl.bin,2648,70 00 00 00,112,Sort Order
154,AP Up,btltbl.bin,264C,B8 00,184,Item Name
154,AP Up,btltbl.bin,264E,0C,12,Item Icon
154,AP Up,btltbl.bin,264F,07,7,???
154,AP Up,btltbl.bin,2650,00 00,0,???
154,AP Up,btltbl.bin,2652,01 00,1,???
154,AP Up,btltbl.bin,2654,00 00,0,Buy Price
154,AP Up,btltbl.bin,2656,32 00,50,Sell Price
154,AP Up,btltbl.bin,2658,88 F4,62600,???
154,AP Up,btltbl.bin,265A,00 00,0,???
154,AP Up,btltbl.bin,265C,71 00 00 00,113,Sort Order
155,Serenity Power,btltbl.bin,2660,B9 00,185,Item Name
155,Serenity Power,btltbl.bin,2662,0D,13,Item Icon
155,Serenity Power,btltbl.bin,2663,05,5,???
155,Serenity Power,btltbl.bin,2664,00 00,0,???
155,Serenity Power,btltbl.bin,2666,00 00,0,???
155,Serenity Power,btltbl.bin,2668,00 00,0,Buy Price
155,Serenity Power,btltbl.bin,266A,00 00,0,Sell Price
155,Serenity Power,btltbl.bin,266C,B0 F4,62640,???
155,Serenity Power,btltbl.bin,266E,00 00,0,???
155,Serenity Power,btltbl.bin,2670,17 0C 00 00,3095,Sort Order
156,Dark Matter,btltbl.bin,2674,BA 00,186,Item Name
156,Dark Matter,btltbl.bin,2676,0D,13,Item Icon
156,Dark Matter,btltbl.bin,2677,05,5,???
156,Dark Matter,btltbl.bin,2678,00 00,0,???
156,Dark Matter,btltbl.bin,267A,00 00,0,???
156,Dark Matter,btltbl.bin,267C,00 00,0,Buy Price
156,Dark Matter,btltbl.bin,267E,F4 01,500,Sell Price
156,Dark Matter,btltbl.bin,2680,F8 F4,62712,???
156,Dark Matter,btltbl.bin,2682,00 00,0,???
156,Dark Matter,btltbl.bin,2684,2B 0C 00 00,3115,Sort Order
157,Mythril Stone,btltbl.bin,2688,BB 00,187,Item Name
157,Mythril Stone,btltbl.bin,268A,0D,13,Item Icon
157,Mythril Stone,btltbl.bin,268B,05,5,???
157,Mythril Stone,btltbl.bin,268C,00 00,0,???
157,Mythril Stone,btltbl.bin,268E,00 00,0,???
157,Mythril Stone,btltbl.bin,2690,00 00,0,Buy Price
157,Mythril Stone,btltbl.bin,2692,00 00,0,Sell Price
157,Mythril Stone,btltbl.bin,2694,38 F5,62776,???
157,Mythril Stone,btltbl.bin,2696,00 00,0,???
157,Mythril Stone,btltbl.bin,2698,29 0C 00 00,3113,Sort Order
158,Fire Arts,btltbl.bin,269C,BC 00,188,Item Name
158,Fire Arts,btltbl.bin,269E,0D,13,Item Icon
158,Fire Arts,btltbl.bin,269F,08,8,???
158,Fire Arts,btltbl.bin,26A0,00 00,0,???
158,Fire Arts,btltbl.bin,26A2,00 00,0,???
158,Fire Arts,btltbl.bin,26A4,00 00,0,Buy Price
158,Fire Arts,btltbl.bin,26A6,64 00,100,Sell Price
158,Fire Arts,btltbl.bin,26A8,80 F5,62848,???
158,Fire Arts,btltbl.bin,26AA,00 00,0,???
158,Fire Arts,btltbl.bin,26AC,99 08 00 00,2201,Sort Order
159,Blizzard Arts,btltbl.bin,26B0,BD 00,189,Item Name
159,Blizzard Arts,btltbl.bin,26B2,0D,13,Item Icon
159,Blizzard Arts,btltbl.bin,26B3,08,8,???
159,Blizzard Arts,btltbl.bin,26B4,00 00,0,???
159,Blizzard Arts,btltbl.bin,26B6,00 00,0,???
159,Blizzard Arts,btltbl.bin,26B8,00 00,0,Buy Price
159,Blizzard Arts,btltbl.bin,26BA,64 00,100,Sell Price
159,Blizzard Arts,btltbl.bin,26BC,C0 F5,62912,???
159,Blizzard Arts,btltbl.bin,26BE,00 00,0,???
159,Blizzard Arts,btltbl.bin,26C0,9A 08 00 00,2202,Sort Order
160,Thunder Arts,btltbl.bin,26C4,BE 00,190,Item Name
160,Thunder Arts,btltbl.bin,26C6,0D,13,Item Icon
160,Thunder Arts,btltbl.bin,26C7,08,8,???
160,Thunder Arts,btltbl.bin,26C8,00 00,0,???
160,Thunder Arts,btltbl.bin,26CA,00 00,0,???
160,Thunder Arts,btltbl.bin,26CC,00 00,0,Buy Price
160,Thunder Arts,btltbl.bin,26CE,64 00,100,Sell Price
160,Thunder Arts,btltbl.bin,26D0,00 F6,62976,???
160,Thunder Arts,btltbl.bin,26D2,00 00,0,???
160,Thunder Arts,btltbl.bin,26D4,9B 08 00 00,2203,Sort Order
161,Cure Arts,btltbl.bin,26D8,BF 00,191,Item Name
161,Cure Arts,btltbl.bin,26DA,0D,13,Item Icon
161,Cure Arts,btltbl.bin,26DB,08,8,???
161,Cure Arts,btltbl.bin,26DC,00 00,0,???
161,Cure Arts,btltbl.bin,26DE,00 00,0,???
161,Cure Arts,btltbl.bin,26E0,00 00,0,Buy Price
161,Cure Arts,btltbl.bin,26E2,64 00,100,Sell Price
161,Cure Arts,btltbl.bin,26E4,40 F6,63040,???
161,Cure Arts,btltbl.bin,26E6,00 00,0,???
161,Cure Arts,btltbl.bin,26E8,9C 08 00 00,2204,Sort Order
162,Gravity Arts,btltbl.bin,26EC,C0 00,192,Item Name
162,Gravity Arts,btltbl.bin,26EE,0D,13,Item Icon
162,Gravity Arts,btltbl.bin,26EF,08,8,???
162,Gravity Arts,btltbl.bin,26F0,00 00,0,???
162,Gravity Arts,btltbl.bin,26F2,00 00,0,???
162,Gravity Arts,btltbl.bin,26F4,00 00,0,Buy Price
162,Gravity Arts,btltbl.bin,26F6,64 00,100,Sell Price
162,Gravity Arts,btltbl.bin,26F8,80 F6,63104,???
162,Gravity Arts,btltbl.bin,26FA,00 00,0,???
162,Gravity Arts,btltbl.bin,26FC,9D 08 00 00,2205,Sort Order
163,Stop Arts,btltbl.bin,2700,C1 00,193,Item Name
163,Stop Arts,btltbl.bin,2702,0D,13,Item Icon
163,Stop Arts,btltbl.bin,2703,08,8,???
163,Stop Arts,btltbl.bin,2704,00 00,0,???
163,Stop Arts,btltbl.bin,2706,00 00,0,???
163,Stop Arts,btltbl.bin,2708,00 00,0,Buy Price
163,Stop Arts,btltbl.bin,270A,64 00,100,Sell Price
163,Stop Arts,btltbl.bin,270C,C0 F6,63168,???
163,Stop Arts,btltbl.bin,270E,00 00,0,???
163,Stop Arts,btltbl.bin,2710,9E 08 00 00,2206,Sort Order
164,Aero Arts,btltbl.bin,2714,C2 00,194,Item Name
164,Aero Arts,btltbl.bin,2716,0D,13,Item Icon
164,Aero Arts,btltbl.bin,2717,08,8,???
164,Aero Arts,btltbl.bin,2718,00 00,0,???
164,Aero Arts,btltbl.bin,271A,00 00,0,???
164,Aero Arts,btltbl.bin,271C,00 00,0,Buy Price
164,Aero Arts,btltbl.bin,271E,64 00,100,Sell Price
164,Aero Arts,btltbl.bin,2720,00 F7,63232,???
164,Aero Arts,btltbl.bin,2722,00 00,0,???
164,Aero Arts,btltbl.bin,2724,9F 08 00 00,2207,Sort Order
165,Shiitank Rank,btltbl.bin,2728,C3 00,195,Item Name
165,Shiitank Rank,btltbl.bin,272A,0D,13,Item Icon
165,Shiitank Rank,btltbl.bin,272B,07,7,???
165,Shiitank Rank,btltbl.bin,272C,00 00,0,???
165,Shiitank Rank,btltbl.bin,272E,00 00,0,???
165,Shiitank Rank,btltbl.bin,2730,00 00,0,Buy Price
165,Shiitank Rank,btltbl.bin,2732,C8 00,200,Sell Price
165,Shiitank Rank,btltbl.bin,2734,40 F7,63296,???
165,Shiitank Rank,btltbl.bin,2736,00 00,0,???
165,Shiitank Rank,btltbl.bin,2738,A0 08 00 00,2208,Sort Order
166,Matsutake Rank,btltbl.bin,273C,C4 00,196,Item Name
166,Matsutake Rank,btltbl.bin,273E,0D,13,Item Icon
166,Matsutake Rank,btltbl.bin,273F,08,8,???
166,Matsutake Rank,btltbl.bin,2740,00 00,0,???
166,Matsutake Rank,btltbl.bin,2742,00 00,0,???
166,Matsutake Rank,btltbl.bin,2744,00 00,0,Buy Price
166,Matsutake Rank,btltbl.bin,2746,2C 01,300,Sell Price
166,Matsutake Rank,btltbl.bin,2748,78 F7,63352,???
166,Matsutake Rank,btltbl.bin,274A,00 00,0,???
166,Matsutake Rank,btltbl.bin,274C,A1 08 00 00,2209,Sort Order
167,Mystery Mold,btltbl.bin,2750,C5 00,197,Item Name
167,Mystery Mold,btltbl.bin,2752,0D,13,Item Icon
167,Mystery Mold,btltbl.bin,2753,08,8,???
167,Mystery Mold,btltbl.bin,2754,00 00,0,???
167,Mystery Mold,btltbl.bin,2756,00 00,0,???
167,Mystery Mold,btltbl.bin,2758,00 00,0,Buy Price
167,Mystery Mold,btltbl.bin,275A,B8 0B,3000,Sell Price
167,Mystery Mold,btltbl.bin,275C,B8 F7,63416,???
167,Mystery Mold,btltbl.bin,275E,00 00,0,???
167,Mystery Mold,btltbl.bin,2760,A2 08 00 00,2210,Sort Order
168,Ansem's Report 1,btltbl.bin,2764,C6 00,198,Item Name
168,Ansem's Report 1,btltbl.bin,2766,0D,13,Item Icon
168,Ansem's Report 1,btltbl.bin,2767,03,3,???
168,Ansem's Report 1,btltbl.bin,2768,00 00,0,???
168,Ansem's Report 1,btltbl.bin,276A,00 00,0,???
168,Ansem's Report 1,btltbl.bin,276C,00 00,0,Buy Price
168,Ansem's Report 1,btltbl.bin,276E,00 00,0,Sell Price
168,Ansem's Report 1,btltbl.bin,2770,40 CC,52288,???
168,Ansem's Report 1,btltbl.bin,2772,00 00,0,???
168,Ansem's Report 1,btltbl.bin,2774,8C 0A 00 00,2700,Sort Order
169,Ansem's Report 2,btltbl.bin,2778,C7 00,199,Item Name
169,Ansem's Report 2,btltbl.bin,277A,0D,13,Item Icon
169,Ansem's Report 2,btltbl.bin,277B,03,3,???
169,Ansem's Report 2,btltbl.bin,277C,00 00,0,???
169,Ansem's Report 2,btltbl.bin,277E,00 00,0,???
169,Ansem's Report 2,btltbl.bin,2780,00 00,0,Buy Price
169,Ansem's Report 2,btltbl.bin,2782,00 00,0,Sell Price
169,Ansem's Report 2,btltbl.bin,2784,40 CC,52288,???
169,Ansem's Report 2,btltbl.bin,2786,00 00,0,???
169,Ansem's Report 2,btltbl.bin,2788,8D 0A 00 00,2701,Sort Order
170,Ansem's Report 3,btltbl.bin,278C,C8 00,200,Item Name
170,Ansem's Report 3,btltbl.bin,278E,0D,13,Item Icon
170,Ansem's Report 3,btltbl.bin,278F,03,3,???
170,Ansem's Report 3,btltbl.bin,2790,00 00,0,???
170,Ansem's Report 3,btltbl.bin,2792,00 00,0,???
170,Ansem's Report 3,btltbl.bin,2794,00 00,0,Buy Price
170,Ansem's Report 3,btltbl.bin,2796,00 00,0,Sell Price
170,Ansem's Report 3,btltbl.bin,2798,40 CC,52288,???
170,Ansem's Report 3,btltbl.bin,279A,00 00,0,???
170,Ansem's Report 3,btltbl.bin,279C,8E 0A 00 00,2702,Sort Order
171,Ansem's Report 4,btltbl.bin,27A0,C9 00,201,Item Name
171,Ansem's Report 4,btltbl.bin,27A2,0D,13,Item Icon
171,Ansem's Report 4,btltbl.bin,27A3,03,3,???
171,Ansem's Report 4,btltbl.bin,27A4,00 00,0,???
171,Ansem's Report 4,btltbl.bin,27A6,00 00,0,???
171,Ansem's Report 4,btltbl.bin,27A8,00 00,0,Buy Price
171,Ansem's Report 4,btltbl.bin,27AA,00 00,0,Sell Price
171,Ansem's Report 4,btltbl.bin,27AC,40 CC,52288,???
171,Ansem's Report 4,btltbl.bin,27AE,00 00,0,???
171,Ansem's Report 4,btltbl.bin,27B0,8F 0A 00 00,2703,Sort Order
172,Ansem's Report 5,btltbl.bin,27B4,CA 00,202,Item Name
172,Ansem's Report 5,btltbl.bin,27B6,0D,13,Item Icon
172,Ansem's Report 5,btltbl.bin,27B7,03,3,???
172,Ansem's Report 5,btltbl.bin,27B8,00 00,0,???
172,Ansem's Report 5,btltbl.bin,27BA,00 00,0,???
172,Ansem's Report 5,btltbl.bin,27BC,00 00,0,Buy Price
172,Ansem's Report 5,btltbl.bin,27BE,00 00,0,Sell Price
172,Ansem's Report 5,btltbl.bin,27C0,40 CC,52288,???
172,Ansem's Report 5,btltbl.bin,27C2,00 00,0,???
172,Ansem's Report 5,btltbl.bin,27C4,90 0A 00 00,2704,Sort Order
173,Ansem's Report 6,btltbl.bin,27C8,CB 00,203,Item Name
173,Ansem's Report 6,btltbl.bin,27CA,0D,13,Item Icon
173,Ansem's Report 6,btltbl.bin,27CB,03,3,???
173,Ansem's Report 6,btltbl.bin,27CC,00 00,0,???
173,Ansem's Report 6,btltbl.bin,27CE,00 00,0,???
173,Ansem's Report 6,btltbl.bin,27D0,00 00,0,Buy Price
173,Ansem's Report 6,btltbl.bin,27D2,00 00,0,Sell Price
173,Ansem's Report 6,btltbl.bin,27D4,40 CC,52288,???
173,Ansem's Report 6,btltbl.bin,27D6,00 00,0,???
173,Ansem's Report 6,btltbl.bin,27D8,91 0A 00 00,2705,Sort Order
174,Ansem's Report 7,btltbl.bin,27DC,CC 00,204,Item Name
174,Ansem's Report 7,btltbl.bin,27DE,0D,13,Item Icon
174,Ansem's Report 7,btltbl.bin,27DF,03,3,???
174,Ansem's Report 7,btltbl.bin,27E0,00 00,0,???
174,Ansem's Report 7,btltbl.bin,27E2,00 00,0,???
174,Ansem's Report 7,btltbl.bin,27E4,00 00,0,Buy Price
174,Ansem's Report 7,btltbl.bin,27E6,00 00,0,Sell Price
174,Ansem's Report 7,btltbl.bin,27E8,40 CC,52288,???
174,Ansem's Report 7,btltbl.bin,27EA,00 00,0,???
174,Ansem's Report 7,btltbl.bin,27EC,92 0A 00 00,2706,Sort Order
175,Ansem's Report 8,btltbl.bin,27F0,CD 00,205,Item Name
175,Ansem's Report 8,btltbl.bin,27F2,0D,13,Item Icon
175,Ansem's Report 8,btltbl.bin,27F3,03,3,???
175,Ansem's Report 8,btltbl.bin,27F4,00 00,0,???
175,Ansem's Report 8,btltbl.bin,27F6,00 00,0,???
175,Ansem's Report 8,btltbl.bin,27F8,00 00,0,Buy Price
175,Ansem's Report 8,btltbl.bin,27FA,00 00,0,Sell Price
175,Ansem's Report 8,btltbl.bin,27FC,40 CC,52288,???
175,Ansem's Report 8,btltbl.bin,27FE,00 00,0,???
175,Ansem's Report 8,btltbl.bin,2800,93 0A 00 00,2707,Sort Order
176,Ansem's Report 9,btltbl.bin,2804,CE 00,206,Item Name
176,Ansem's Report 9,btltbl.bin,2806,0D,13,Item Icon
176,Ansem's Report 9,btltbl.bin,2807,03,3,???
176,Ansem's Report 9,btltbl.bin,2808,00 00,0,???
176,Ansem's Report 9,btltbl.bin,280A,00 00,0,???
176,Ansem's Report 9,btltbl.bin,280C,00 00,0,Buy Price
176,Ansem's Report 9,btltbl.bin,280E,00 00,0,Sell Price
176,Ansem's Report 9,btltbl.bin,2810,40 CC,52288,???
176,Ansem's Report 9,btltbl.bin,2812,00 00,0,???
176,Ansem's Report 9,btltbl.bin,2814,94 0A 00 00,2708,Sort Order
177,Ansem's Report 10,btltbl.bin,2818,CF 00,207,Item Name
177,Ansem's Report 10,btltbl.bin,281A,0D,13,Item Icon
177,Ansem's Report 10,btltbl.bin,281B,03,3,???
177,Ansem's Report 10,btltbl.bin,281C,00 00,0,???
