World,Location,Action,Item,Number,File,Use Corrected File?,Index,Offset,AP Location ID,AP Location Name
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard0.evdl,N,2,6A49,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard0.evdl,N,3,6A5D,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard11.evdl,N,1,59DD,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard11.evdl,N,2,5A21,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard11.evdl,N,3,5A35,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard13.evdl,N,1,59DD,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard13.evdl,N,2,5A21,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard13.evdl,N,3,5A35,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard17.evdl,N,1,59DD,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard17.evdl,N,2,5A21,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard17.evdl,N,3,5A35,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard19.evdl,N,1,5A99,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard19.evdl,N,2,5ADD,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ard19.evdl,N,3,5AF1,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ardc.evdl,N,1,5A65,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ardc.evdl,N,2,5AA9,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ardc.evdl,N,3,5ABD,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_arde.evdl,N,1,59DD,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_arde.evdl,N,2,5A21,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_arde.evdl,N,3,5A35,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ardf.evdl,N,1,59DD,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ardf.evdl,N,2,5A21,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Chest,Mythril Shard,1,/remastered/lm08.ard/UK_lm08_ardf.evdl,N,3,5A35,2652533,Atlantica Sunken Ship Inside Ship Chest
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard0.evdl,N,1,60A9,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard0.evdl,N,2,60B1,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard11.evdl,N,1,5081,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard11.evdl,N,2,5089,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard13.evdl,N,1,5081,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard13.evdl,N,2,5089,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard17.evdl,N,1,5081,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard17.evdl,N,2,5089,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard19.evdl,N,1,513D,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ard19.evdl,N,2,5145,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ardc.evdl,N,1,5109,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ardc.evdl,N,2,5111,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_arde.evdl,N,1,5081,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_arde.evdl,N,2,5089,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ardf.evdl,N,1,5081,2656214,Atlantica Below Deck Clam
Atlantica,Below Deck,Clam,Mythril,1,/remastered/lm08.ard/UK_lm08_ardf.evdl,N,2,5089,2656214,Atlantica Below Deck Clam
Atlantica,Cavern Nook,Clam,Mega-Ether,1,/remastered/lm11.ard/UK_lm11_ard19.evdl,N,1,569D,2656213,Atlantica Cavern Nook Clam
Atlantica,Cavern Nook,Clam,Mega-Ether,1,/remastered/lm11.ard/UK_lm11_ard19.evdl,N,2,56A5,2656213,Atlantica Cavern Nook Clam
Atlantica,Cavern Nook,Clam,Mega-Ether,1,/remastered/lm11.ard/UK_lm11_ardc.evdl,N,1,5669,2656213,Atlantica Cavern Nook Clam
Atlantica,Cavern Nook,Clam,Mega-Ether,1,/remastered/lm11.ard/UK_lm11_ardc.evdl,N,2,5671,2656213,Atlantica Cavern Nook Clam
Atlantica,Cavern Nook,Clam,Mega-Ether,1,/remastered/lm11.ard/UK_lm11_ardf.evdl,N,1,55D1,2656213,Atlantica Cavern Nook Clam
Atlantica,Cavern Nook,Clam,Mega-Ether,1,/remastered/lm11.ard/UK_lm11_ardf.evdl,N,2,55D9,2656213,Atlantica Cavern Nook Clam
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard0.evdl,N,1,6331,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard0.evdl,N,2,6375,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard0.evdl,N,3,6389,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard2.evdl,N,1,8F85,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard2.evdl,N,2,8FC9,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard2.evdl,N,3,8FDD,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard3.evdl,N,1,5291,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard3.evdl,N,2,52D5,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard3.evdl,N,3,52E9,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard17.evdl,N,1,514D,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard17.evdl,N,2,5191,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard17.evdl,N,3,51A5,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard19.evdl,N,1,51C1,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard19.evdl,N,2,5205,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ard19.evdl,N,3,5219,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ardc.evdl,N,1,5195,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ardc.evdl,N,2,51D9,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Ursula's Lair,Urchin Chest,Mythril,1,/remastered/lm13.ard/UK_lm13_ardc.evdl,N,3,51ED,2652573,Atlantica Ursula's Lair Use Fire on Urchin Chest
Atlantica,Triton's Throne,Defeat Ursula 2,Thunder,1,/remastered/lm16.ard/UK_lm16e.ev,Y,1,5BE5,2656072,Atlantica Defeat Ursula II Thunder Event
Atlantica,Triton's Throne,Defeat Ursula 2,Thunder,1,/remastered/lm16.ard/UK_lm16e.ev,Y,2,5BF1,2656072,Atlantica Defeat Ursula II Thunder Event
Atlantica,Triton's Throne,Defeat Ursula 2,Thunder,1,/remastered/lm16.ard/UK_lm16e.ev,Y,3,5BFD,2656072,Atlantica Defeat Ursula II Thunder Event
Atlantica,Triton's Throne,Defeat Ursula 2,Ansem's Report 3,1,/remastered/lm16.ard/UK_lm16e.ev,Y,1,5E39,2656072,Atlantica Defeat Ursula II Thunder Event
Atlantica,Triton's Throne,Defeat Ursula 2,Ansem's Report 3,1,/remastered/lm16.ard/UK_lm16e.ev,Y,2,5E45,2656072,Atlantica Defeat Ursula II Thunder Event
Atlantica,Triton's Throne,Defeat Ursula 2,Ansem's Report 3,1,/remastered/lm16.ard/UK_lm16e.ev,Y,3,5E51,2656072,Atlantica Defeat Ursula II Thunder Event
Hollow Bastion,Entrance Hall,Defeat Riku 1,White Trinity,1,/remastered/pc05.ard/UK_pc05_ard0.evdl,Y,1,B19D,2656101,Hollow Bastion Defeat Riku I White Trinity Event
Hollow Bastion,Entrance Hall,Defeat Riku 1,White Trinity,1,/remastered/pc05.ard/UK_pc05_ard0.evdl,Y,2,B1A9,2656101,Hollow Bastion Defeat Riku I White Trinity Event
Hollow Bastion,Entrance Hall,Defeat Riku 1,White Trinity,1,/remastered/pc05.ard/UK_pc05_ard0.evdl,Y,3,B1B5,2656101,Hollow Bastion Defeat Riku I White Trinity Event
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,1,12211,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,2,12255,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,3,12269,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,1,EC5D,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,2,ECA1,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,3,ECB5,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,1,14CE5,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,2,14D29,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,3,14D3D,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,1,A905,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,2,A949,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,3,A95D,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,1,EC89,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,2,ECCD,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,3,ECE1,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,1,AA29,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,2,AA6D,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Elixir,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,3,AA81,2654214,Hollow Bastion Library 1st Floor Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,1,1291D,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,2,12961,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,3,12975,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,1,F369,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,2,F3AD,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,3,F3C1,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,1,153F1,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,2,15435,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,3,15449,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,1,B011,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,2,B055,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,3,B069,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,1,F395,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,2,F3D9,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,3,F3ED,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,1,B135,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,2,B179,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,AP Up,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,3,B18D,2654251,Hollow Bastion Library Top of Bookshelf Turn the Carousel Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,1,13735,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,2,13779,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,3,1378D,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,1,10181,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,2,101C5,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,3,101D9,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,1,16209,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,2,1624D,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,3,16261,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,1,BE29,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,2,BE6D,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,3,BE81,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,1,101AD,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,2,101F1,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,3,10205,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,1,BF4D,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,2,BF91,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mega-Potion,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,3,BFA5,2654253,Hollow Bastion Library 2nd Floor Turn the Carousel 2nd Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,1,13029,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,2,1306D,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard0.evdl,N,3,13081,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,1,FA75,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,2,FAB9,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard2.evdl,N,3,FACD,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,1,15AFD,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,2,15B41,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard3.evdl,Y,3,15B55,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,1,B71D,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,2,B761,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ard19.evdl,N,3,B775,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,1,FAA1,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,2,FAE5,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_arda.evdl,N,3,FAF9,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,1,B841,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,2,B885,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Library,Carousel Chest,Mythril,1,/remastered/pc06.ard/UK_pc06_ardc.evdl,N,3,B899,2654252,Hollow Bastion Library 2nd Floor Turn the Carousel 1st Chest
Hollow Bastion,Entrance Hall,Flame,Emblem Piece,1,/remastered/pc05.ard/UK_pc05_ard0.evdl,Y,1,1389D,2656516,Hollow Bastion Entrance Hall Emblem Piece (Flame)
Hollow Bastion,Entrance Hall,Flame,Emblem Piece,1,/remastered/pc05.ard/UK_pc05_ard0.evdl,Y,2,138A9,2656516,Hollow Bastion Entrance Hall Emblem Piece (Flame)
Hollow Bastion,Entrance Hall,Flame,Emblem Piece,1,/remastered/pc05.ard/UK_pc05_ard2.evdl,N,1,A8E1,2656516,Hollow Bastion Entrance Hall Emblem Piece (Flame)
Hollow Bastion,Entrance Hall,Flame,Emblem Piece,1,/remastered/pc05.ard/UK_pc05_ard2.evdl,N,2,A8ED,2656516,Hollow Bastion Entrance Hall Emblem Piece (Flame)
Hollow Bastion,Entrance Hall,Flame,Emblem Piece,1,/remastered/pc05.ard/UK_pc05_ard19.evdl,N,1,6589,2656516,Hollow Bastion Entrance Hall Emblem Piece (Flame)
Hollow Bastion,Entrance Hall,Flame,Emblem Piece,1,/remastered/pc05.ard/UK_pc05_ard19.evdl,N,2,6595,2656516,Hollow Bastion Entrance Hall Emblem Piece (Flame)
